Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Python36-32\classproject\locale with glob **/*.mo.
Watching dir C:\Python36-32\classproject\onlineapp\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\admin\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\auth\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\contenttypes\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\sessions\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\messages\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\staticfiles\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\debug_toolbar\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\rest_framework\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\rest_framework\authtoken\locale with glob **/*.mo.
(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.016) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SHOW FULL TABLES; args=None
(0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
django.urls.exceptions.Resolver404: {'tried': [[<URLResolver <module 'rest_framework.urls' from 'C:\\Python36-32\\lib\\site-packages\\rest_framework\\urls.py'> (rest_framework:rest_framework) '^api-auth/'>], [<URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLResolver <URLPattern list> (admin:admin) 'admin/'>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'login/' [name='login']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'signup/' [name='signup']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'colleges/' [name='allcolleges']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'colleges/<str:acronym>/' [name='students']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'college/addcollege/' [name='addcolleges']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'colleges/editcollege/<int:id>/' [name='editcolleges']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'colleges/deletecollege/<int:id>/' [name='deletecolleges']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'stduents/<int:id>' [name='studentmarks']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'addstudent/<str:acronym>/' [name='addstudent']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'addstudent/edit/<int:id>' [name='editstudent']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'addstudent/delete/<int:id>' [name='deletestudent']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'logout/' [name='logout']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'api/v1/colleges/' [name='collegesapi']>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'api/v1/colleges/<int:pk>/'>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'api/v1/colleges/<int:pk>/student/'>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'api/v1/colleges/<int:pk>/student/<int:cid>/'>], [<URLResolver <module 'onlineapp.urls' from 'C:\\Python36-32\\classproject\\onlineapp\\urls.py'> (None:None) ''>, <URLPattern 'api-token-auth/'>], [<URLResolver <module 'debug_toolbar.toolbar' from 'C:\\Python36-32\\lib\\site-packages\\debug_toolbar\\toolbar.py'> (djdt:djdt) '^__debug__/'>]], 'path': 'favicon.ico'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Python36-32\lib\site-packages\django\template\base.py", line 829, in _resolve_lookup
    current = current[bit]
TypeError: 'URLResolver' object is not subscriptable

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Python36-32\lib\site-packages\django\template\base.py", line 837, in _resolve_lookup
    current = getattr(current, bit)
AttributeError: 'URLResolver' object has no attribute 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Python36-32\lib\site-packages\django\template\base.py", line 843, in _resolve_lookup
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'name'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Python36-32\lib\site-packages\django\template\base.py", line 850, in _resolve_lookup
    (bit, current))  # missing attribute
django.template.base.VariableDoesNotExist: Failed lookup for key [name] in <URLResolver <module 'debug_toolbar.toolbar' from 'C:\\Python36-32\\lib\\site-packages\\debug_toolbar\\toolbar.py'> (djdt:djdt) '^__debug__/'>
(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-06-17 01:04:23.688707' AND `django_session`.`session_key` = 'nid5vgm7boxl6zk0khwii6ii2hzgabtk'); args=('2019-06-17 01:04:23.688707', 'nid5vgm7boxl6zk0khwii6ii2hzgabtk')
Not Found: /favicon.ico
"GET /favicon.ico HTTP/1.1" 404 15619
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-06-17 01:05:21.362857' AND `django_session`.`session_key` = 'nid5vgm7boxl6zk0khwii6ii2hzgabtk'); args=('2019-06-17 01:05:21.362857', 'nid5vgm7boxl6zk0khwii6ii2hzgabtk')
(0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
"GET /login/ HTTP/1.1" 200 11154
"GET /static/balma.css HTTP/1.1" 404 1651
(0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.001) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2019-06-17 01:05:24.329142' AND `django_session`.`session_key` = 'nid5vgm7boxl6zk0khwii6ii2hzgabtk'); args=('2019-06-17 01:05:24.329142', 'nid5vgm7boxl6zk0khwii6ii2hzgabtk')
(0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
"GET /login/ HTTP/1.1" 200 11154
"GET /static/balma.css HTTP/1.1" 404 1651
Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Python36-32\classproject\locale with glob **/*.mo.
Watching dir C:\Python36-32\classproject\onlineapp\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\admin\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\auth\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\contenttypes\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\sessions\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\messages\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\django\contrib\staticfiles\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\debug_toolbar\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\rest_framework\locale with glob **/*.mo.
Watching dir C:\Python36-32\lib\site-packages\rest_framework\authtoken\locale with glob **/*.mo.
(0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
(0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None
(0.000) SHOW FULL TABLES; args=None
(0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
File C:\Python36-32\Lib\site-packages\django\utils\timezone.py first seen with mtime 1559798516.9732516
File C:\Python36-32\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1559798514.441671
File C:\Python36-32\Lib\site-packages\pytz\tzfile.py first seen with mtime 1559798522.3814764
File C:\Python36-32\DLLs\_lzma.pyd first seen with mtime 1522233550.0
File C:\Python36-32\classproject\onlineapp\forms\addcollege.py first seen with mtime 1560161112.903388
File C:\Python36-32\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1559798516.8950574
File C:\Python36-32\Lib\http\client.py first seen with mtime 1520973474.0
File C:\Python36-32\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1559798515.3624306
File C:\Python36-32\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1559798525.177105
File C:\Python36-32\Lib\site-packages\django\core\files\uploadhandler.py first seen with mtime 1559798514.5216718
File C:\Python36-32\Lib\site-packages\debug_toolbar\panels\templates\panel.py first seen with mtime 1559870566.7566683
File C:\Python36-32\Lib\site-packages\django\utils\html.py first seen with mtime 1559798516.8599398
File C:\Python36-32\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1559798515.6348715
File C:\Python36-32\Lib\site-packages\rest_framework\urlpatterns.py first seen with mtime 1560330158.6186543
File C:\Python36-32\Lib\site-packages\markdown\extensions\__init__.py first seen with mtime 1560330210.6049826
File C:\Python36-32\Lib\site-packages\MySQLdb\times.py first seen with mtime 1559802013.357703
File C:\Python36-32\Lib\site-packages\django\template\__init__.py first seen with mtime 1559798516.3602996
File C:\Python36-32\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1559798514.8218515
File C:\Python36-32\Lib\site-packages\django\forms\formsets.py first seen with mtime 1559798515.6928744
File C:\Python36-32\Lib\distutils\version.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\chardet\big5freq.py first seen with mtime 1558526746.4140015
File C:\Python36-32\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1559798511.5162642
File C:\Python36-32\Lib\site-packages\sqlparse\sql.py first seen with mtime 1559798525.1531034
File C:\Python36-32\Lib\unittest\mock.py first seen with mtime 1505814748.0
File C:\Python36-32\Lib\site-packages\MySQLdb\_exceptions.py first seen with mtime 1559802013.261698
File C:\Python36-32\Lib\wsgiref\handlers.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\views\generic\dates.py first seen with mtime 1559798517.1439586
File C:\Python36-32\Lib\sysconfig.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1559798516.3815508
File C:\Python36-32\Lib\site-packages\chardet\mbcsgroupprober.py first seen with mtime 1558526746.5545964
File C:\Python36-32\Lib\site-packages\django\db\backends\mysql\features.py first seen with mtime 1559798515.0160334
File C:\Python36-32\Lib\http\server.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\db\models\utils.py first seen with mtime 1559798515.3694313
File C:\Python36-32\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1559798514.422666
File C:\Python36-32\Lib\xml\etree\__init__.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\email\contentmanager.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\importlib\__init__.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\core\exceptions.py first seen with mtime 1559798514.2810512
File C:\Python36-32\Lib\site-packages\pkg_resources\extern\__init__.py first seen with mtime 1528086761.325301
File C:\Python36-32\classproject\onlineapp\views\addcollege.py first seen with mtime 1560489339.9249196
File C:\Python36-32\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1559798486.6582015
File C:\Python36-32\Lib\mimetypes.py first seen with mtime 1505814748.0
File C:\Python36-32\Lib\site-packages\pytz\tzinfo.py first seen with mtime 1559798522.383477
File C:\Python36-32\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1559798514.8788524
File C:\Python36-32\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1559798515.4838178
File C:\Python36-32\Lib\site-packages\rest_framework\metadata.py first seen with mtime 1560330158.5279405
File C:\Python36-32\Lib\site-packages\sqlparse\filters\__init__.py first seen with mtime 1559798525.1691124
File C:\Python36-32\Lib\site-packages\urllib3\packages\ssl_match_hostname\__init__.py first seen with mtime 1558526745.1263294
File C:\Python36-32\Lib\urllib\request.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\requests\sessions.py first seen with mtime 1558526741.61008
File C:\Python36-32\Lib\copyreg.py first seen with mtime 1505814748.0
File C:\Python36-32\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1559798509.408436
File C:\Python36-32\Lib\site-packages\pkg_resources\_vendor\six.py first seen with mtime 1528086761.229262
File C:\Python36-32\Lib\wsgiref\util.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\utils\lru_cache.py first seen with mtime 1559798516.8909404
File C:\Python36-32\Lib\_compression.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\core\management\color.py first seen with mtime 1559798514.6568427
File C:\Python36-32\Lib\site-packages\django\db\backends\mysql\__init__.py first seen with mtime 1559798514.9828582
File C:\Python36-32\Lib\site-packages\chardet\eucjpprober.py first seen with mtime 1558526746.4608462
File C:\Python36-32\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1560330158.4601965
File C:\Python36-32\Lib\site-packages\django\core\files\__init__.py first seen with mtime 1559798514.470671
File C:\Python36-32\Lib\site-packages\MySQLdb\__init__.py first seen with mtime 1559802013.253704
File C:\Python36-32\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1559798514.906857
File C:\Python36-32\Lib\site-packages\urllib3\connection.py first seen with mtime 1558526744.9701028
File C:\Python36-32\Lib\genericpath.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1559798514.1860988
File C:\Python36-32\Lib\site-packages\rest_framework\authtoken\admin.py first seen with mtime 1560330158.6497955
File C:\Python36-32\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1559798489.3583598
File C:\Python36-32\Lib\email\header.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\urllib3\packages\rfc3986\misc.py first seen with mtime 1558526745.110708
File C:\Python36-32\Lib\site-packages\chardet\mbcssm.py first seen with mtime 1558526746.5545964
File C:\Python36-32\Lib\site-packages\debug_toolbar\panels\cache.py first seen with mtime 1559870566.677672
File C:\Python36-32\Lib\site-packages\django\contrib\admin\apps.py first seen with mtime 1559798486.6522002
File C:\Python36-32\Lib\site-packages\django\contrib\auth\__init__.py first seen with mtime 1559798489.319378
File C:\Python36-32\Lib\site-packages\MySQLdb\_mysql.cp36-win32.pyd first seen with mtime 1559802013.3297732
File C:\Python36-32\Lib\site-packages\django\db\models\query.py first seen with mtime 1559798515.35943
File C:\Python36-32\Lib\site-packages\django\middleware\gzip.py first seen with mtime 1559798516.3353033
File C:\Python36-32\Lib\site-packages\django\views\generic\edit.py first seen with mtime 1559798517.1671355
File C:\Python36-32\Lib\site-packages\rest_framework\compat.py first seen with mtime 1560330158.4758222
File C:\Python36-32\Lib\unittest\main.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\debug_toolbar\panels\timer.py first seen with mtime 1559870566.7116687
File C:\Python36-32\Lib\site-packages\urllib3\packages\rfc3986\iri.py first seen with mtime 1558526745.0950792
File C:\Python36-32\DLLs\_ssl.pyd first seen with mtime 1522233670.0
File C:\Python36-32\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1559798511.4932642
File C:\Python36-32\Lib\site-packages\django\__init__.py first seen with mtime 1559798485.5021362
File C:\Python36-32\classproject\onlineapp\views\problems.py first seen with mtime 1560244421.8762174
File C:\Python36-32\Lib\site-packages\MySQLdb\converters.py first seen with mtime 1559802013.3417003
File C:\Python36-32\Lib\signal.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\urllib3\packages\rfc3986\_mixin.py first seen with mtime 1558526745.0794563
File C:\Python36-32\Lib\site-packages\django\templatetags\__init__.py first seen with mtime 1559798516.468238
File C:\Python36-32\Lib\site-packages\django\core\signals.py first seen with mtime 1559798514.3140185
File C:\Python36-32\Lib\email\message.py first seen with mtime 1497709638.0
File C:\Python36-32\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1559798515.2855577
File C:\Python36-32\Lib\site-packages\chardet\langgreekmodel.py first seen with mtime 1558526746.5233457
